book_in_date,date_of_birth,gender,country_of_citizenship,detention_facility,apprehension_method,most_serious_conviction,year,month,day,state
2012-01-09,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,9,OR
2012-01-09,"(b)(6),(b)(7)c)",Male,GUATEMALA,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Female,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,9,WA
2012-01-09,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,9,OR
2012-01-09,"(b)(6),(b)(7)c)",Female,LAOS,ANCHORAGE JAIL,CAP State Incarceration,NA,2012,1,9,AK
2012-01-09,"(b)(6),(b)(7)c)",Male,ECUADOR,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,9,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,LAOS,PORTLAND DISTRICT OFFICE,NA,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,CAMBODIA,PORTLAND DISTRICT OFFICE,NA,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP State Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,VIETNAM,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other efforts,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,UMATILLA CO JAIL,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,NEW ZEALAND,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,SIERRA LEONE,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,CAMBODIA,KLAMATH CO JAIL,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,UMATILLA CO JAIL,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,LAOS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,10,OR
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,10,WA
2012-01-10,"(b)(6),(b)(7)c)",Male,MEXICO,ANCHORAGE JAIL,Other Agency (turned over to INS),NA,2012,1,10,AK
2012-01-10,"(b)(6),(b)(7)c)",Male,ITALY,NORTHWEST DET. CENTER,Inspections,NA,2012,1,10,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,HONDURAS,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,NA,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Other Agency (turned over to INS),NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,ECUADOR,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other efforts,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Female,KOREA,NORTHWEST DET. CENTER,NA,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,ECUADOR,NORTHWEST DET. CENTER,NA,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,11,WA
2012-01-11,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,11,OR
2012-01-11,"(b)(6),(b)(7)c)",Male,INDIA,RED ROOF INN,Patrol Border,NA,2012,1,11,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,UKRAINE,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,THAILAND,NORTHWEST DET. CENTER,Inspections,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Other efforts,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Inspections,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,MOLDOVA,NORTHWEST DET. CENTER,Inspections,NA,2012,1,12,WA
2012-01-12,"(b)(6),(b)(7)c)",Male,UNITED KINGDOM,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,12,OR
2012-01-12,"(b)(6),(b)(7)c)",Male,VIETNAM,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,12,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,GUATEMALA,JOSEPHINE CO. JAIL,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Female,POLAND,NORTHWEST DET. CENTER,Inspections,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,SOUTH KOREA,"LEMON CREEK, JUNEAU,AK",CAP State Incarceration,NA,2012,1,13,AK
2012-01-13,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,EL SALVADOR,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other Agency (turned over to INS),NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Female,MOLDOVA,NORTHWEST DET. CENTER,Inspections,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,EL SALVADOR,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,NA,2012,1,13,OR
2012-01-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-13,"(b)(6),(b)(7)c)",Male,PHILIPPINES,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,13,WA
2012-01-14,"(b)(6),(b)(7)c)",Male,SOUTH KOREA,NORTHWEST DET. CENTER,Inspections,NA,2012,1,14,WA
2012-01-15,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other Agency (turned over to INS),NA,2012,1,15,WA
2012-01-16,"(b)(6),(b)(7)c)",Male,"CHINA, PEOPLES REPUBLIC OF",NORTHWEST DET. CENTER,Inspections,NA,2012,1,16,WA
2012-01-16,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,NORTHWEST DET. CENTER,Inspections,NA,2012,1,16,WA
2012-01-16,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,NORTHWEST DET. CENTER,Inspections,NA,2012,1,16,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,IRELAND,NORTHWEST DET. CENTER,Patrol Border,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Patrol Border,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,VIETNAM,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,NA,2012,1,17,OR
2012-01-17,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2012,1,17,WA
2012-01-17,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2012,1,17,WA
